Product_ID,Product_Name,Category,Brand,Original_Price,Discount_Percent,Discount_Amount,Selling_Price,Stock_Quantity,Weight_kg,Avg_Rating,Total_Reviews
PROD001041,Fiction Novel V8,Books,Fiction,1322.24,7,92.56,1229.68,222,1.56,4.34,35
PROD001042,NCERT Book V6,Books,NCERT,252.01,30,75.6,176.41,353,3.31,4.55,29
PROD001043,Comics V4,Books,Comics,1156.83,22,254.5,902.33,851,2.96,4.39,38
PROD001044,Notebook V9,Books,Notebook,1933.81,5,96.69,1837.12,118,3.66,4.4,35
PROD001045,Stationery Set V3,Books,Stationery,1301.18,22,286.26,1014.92,494,3.05,4.38,37
PROD001046,Aashirvaad Atta V8,Grocery,Aashirvaad,1479.59,41,606.63,872.96,617,3.33,4.38,69
PROD001047,Fortune Oil V5,Grocery,Fortune,1381.99,39,538.98,843.01,537,0.76,4.42,48
PROD001048,Lays Chips V5,Grocery,Lays,284.94,15,42.74,242.2,286,3.62,4.39,57
PROD001049,Nescafe Coffee V4,Grocery,Nescafe,255.33,11,28.09,227.24,1000,3.74,4.41,54
PROD001050,Haldiram Snacks V2,Grocery,Haldiram,1753.17,48,841.52,911.65,374,1,4.56,52
PROD001051,Samsung Mobile V1,Electronics,Samsung,56226.5,25,14056.62,42169.88,517,3.72,4.48,108
PROD001052,HP Laptop V3,Electronics,HP,20162.95,21,4234.22,15928.73,735,3.33,4.43,100
PROD001053,boAt Headphones V8,Electronics,boAt,15381.24,36,5537.25,9843.99,99,2.3,4.37,126
PROD001054,Noise Watch V2,Electronics,Noise,11507.06,15,1726.06,9781,718,1.35,4.42,109
PROD001055,Apple iPhone V7,Electronics,Apple,30722.51,41,12596.23,18126.28,716,3.68,4.27,118
PROD001056,Levis Jeans V10,Fashion,Levis,3834.17,32,1226.93,2607.24,992,4.17,4.34,92
PROD001057,Peter England Shirt V1,Fashion,Peter,8445.82,36,3040.5,5405.32,644,3.93,4.37,92
PROD001058,Nike Shoes V9,Fashion,Nike,9052.78,40,3621.11,5431.67,150,3.23,4.33,99
PROD001059,Titan Watch V8,Fashion,Titan,2250.95,44,990.42,1260.53,929,3.74,4.38,69
PROD001060,Puma T-shirt V1,Fashion,Puma,3123.45,20,624.69,2498.76,154,3.63,4.26,92
PROD001061,IKEA Chair V4,Home,IKEA,208.69,46,96,112.69,981,3.45,4.46,50
PROD001062,Prestige Cooker V1,Home,Prestige,5959.12,18,1072.64,4886.48,483,2.27,4.36,59
PROD001063,Philips Mixer V5,Home,Philips,13046.02,47,6131.63,6914.39,514,0.41,4.4,62
PROD001064,Godrej Almirah V5,Home,Godrej,3197.05,14,447.59,2749.46,156,3.31,4.33,64
PROD001065,Urban Ladder Sofa V4,Home,Urban,1765.29,34,600.2,1165.09,859,0.59,4.52,63
PROD001066,Lakme Lipstick V5,Beauty,Lakme,3524.82,31,1092.69,2432.13,481,3.86,4.37,27
PROD001067,Mamaearth Facewash V5,Beauty,Mamaearth,1571.9,41,644.48,927.42,643,0.38,4.26,27
PROD001068,Nivea Cream V5,Beauty,Nivea,462.53,47,217.39,245.14,286,3.36,4.5,32
PROD001069,Dove Soap V8,Beauty,Dove,1929.71,23,443.83,1485.88,480,3.43,4.14,29
PROD001070,Plum Serum V3,Beauty,Plum,1562.62,6,93.76,1468.86,367,2.76,4.39,31
PROD001071,Nike T-shirt V5,Sports,Nike,13916.58,42,5844.96,8071.62,923,3.26,4.52,42
PROD001072,Puma Shoes V4,Sports,Puma,12110.46,19,2300.99,9809.47,128,1.14,4.57,51
PROD001073,Decathlon Cycle V8,Sports,Decathlon,16717.35,19,3176.3,13541.05,790,3.96,4.41,59
PROD001074,Yoga Mat V8,Sports,Yoga,9568.53,8,765.48,8803.05,122,4.92,4.57,54
PROD001075,Dumbbells V6,Sports,Dumbbells,29194.09,23,6714.64,22479.45,45,1.56,4.33,49
PROD001076,Fiction Novel V6,Books,Fiction,114.7,49,56.2,58.5,238,0.51,4.28,32
PROD001077,NCERT Book V3,Books,NCERT,1084.39,38,412.07,672.32,23,2.93,4.36,28
PROD001078,Comics V10,Books,Comics,162.83,43,70.02,92.81,930,3.02,4.43,35
PROD001079,Notebook V3,Books,Notebook,836.64,25,209.16,627.48,761,0.54,4.3,40
PROD001080,Stationery Set V6,Books,Stationery,105.46,6,6.33,99.13,184,3.36,4.53,38
PROD001081,Aashirvaad Atta V10,Grocery,Aashirvaad,971.54,26,252.6,718.94,729,4.96,4.35,57
PROD001082,Fortune Oil V5,Grocery,Fortune,569.03,39,221.92,347.11,68,3.29,4.47,62
PROD001083,Lays Chips V4,Grocery,Lays,410.9,29,119.16,291.74,733,1.06,4.42,64
PROD001084,Nescafe Coffee V4,Grocery,Nescafe,2364.32,33,780.23,1584.09,60,4.58,4.42,52
PROD001085,Haldiram Snacks V3,Grocery,Haldiram,195.91,8,15.67,180.24,749,4.91,4.5,42
PROD001086,Samsung Mobile V7,Electronics,Samsung,35956.35,18,6472.14,29484.21,505,0.68,4.44,114
PROD001087,HP Laptop V2,Electronics,HP,29356.48,26,7632.68,21723.8,493,4.82,4.45,108
PROD001088,boAt Headphones V3,Electronics,boAt,79455.26,8,6356.42,73098.84,60,4.23,4.35,116
PROD001089,Noise Watch V9,Electronics,Noise,87262.81,14,12216.79,75046.02,449,1.73,4.43,99
PROD001090,Apple iPhone V10,Electronics,Apple,108583.53,42,45605.08,62978.45,55,1.51,4.35,128
PROD001091,Levis Jeans V10,Fashion,Levis,3266.42,37,1208.58,2057.84,275,3.79,4.45,88
PROD001092,Peter England Shirt V6,Fashion,Peter,3329.66,18,599.34,2730.32,345,2.02,4.38,86
PROD001093,Nike Shoes V4,Fashion,Nike,6151.04,17,1045.68,5105.36,527,2.04,4.41,99
PROD001094,Titan Watch V10,Fashion,Titan,851.95,6,51.12,800.83,306,0.69,4.39,76
PROD001095,Puma T-shirt V2,Fashion,Puma,6938.84,50,3469.42,3469.42,826,1.94,4.43,70
PROD001096,IKEA Chair V8,Home,IKEA,32257.03,37,11935.1,20321.93,884,3.38,4.46,68
PROD001097,Prestige Cooker V8,Home,Prestige,9253.82,16,1480.61,7773.21,368,4.27,4.18,55
PROD001098,Philips Mixer V9,Home,Philips,41302.13,26,10738.55,30563.58,621,1.05,4.41,56
PROD001099,Godrej Almirah V7,Home,Godrej,19689.89,50,9844.94,9844.95,959,0.83,4.46,59
PROD001100,Urban Ladder Sofa V9,Home,Urban,26338.92,32,8428.45,17910.47,669,3.09,4.23,60
PROD001101,Lakme Lipstick V6,Beauty,Lakme,1251.73,11,137.69,1114.04,145,4.78,4.52,29
PROD001102,Mamaearth Facewash V7,Beauty,Mamaearth,1235.17,43,531.12,704.05,941,0.72,4.33,33
PROD001103,Nivea Cream V10,Beauty,Nivea,1186.22,47,557.52,628.7,727,0.52,4.36,25
PROD001104,Dove Soap V7,Beauty,Dove,3873.98,24,929.76,2944.22,230,1.71,4.28,18
PROD001105,Plum Serum V6,Beauty,Plum,4356.13,17,740.54,3615.59,167,4.25,4.19,26
PROD001106,Nike T-shirt V10,Sports,Nike,12201.94,28,3416.54,8785.4,276,3.79,4.49,51
PROD001107,Puma Shoes V9,Sports,Puma,1493.34,47,701.87,791.47,670,2.28,4.49,43
PROD001108,Decathlon Cycle V3,Sports,Decathlon,22724.09,23,5226.54,17497.55,593,2.47,4.34,58
PROD001109,Yoga Mat V1,Sports,Yoga,22013.35,28,6163.74,15849.61,696,4.25,4.5,40
PROD001110,Dumbbells V9,Sports,Dumbbells,33071.26,18,5952.83,27118.43,342,4.76,4.54,50
PROD001111,Fiction Novel V7,Books,Fiction,1173.51,40,469.4,704.11,36,4.87,4.24,37
PROD001112,NCERT Book V4,Books,NCERT,1766.6,29,512.31,1254.29,181,1.65,4.44,34
PROD001113,Comics V4,Books,Comics,1816.81,6,109.01,1707.8,71,4.91,4.3,37
PROD001114,Notebook V5,Books,Notebook,1772.16,22,389.88,1382.28,784,1.62,4.22,41
PROD001115,Stationery Set V3,Books,Stationery,1366.01,15,204.9,1161.11,285,4.87,4.14,42
PROD001116,Aashirvaad Atta V10,Grocery,Aashirvaad,2018,18,363.24,1654.76,672,1.63,4.35,48
PROD001117,Fortune Oil V10,Grocery,Fortune,395.94,38,150.46,245.48,128,1.17,4.37,54
PROD001118,Lays Chips V8,Grocery,Lays,2675.7,40,1070.28,1605.42,887,1.6,4.5,60
PROD001119,Nescafe Coffee V3,Grocery,Nescafe,1608.16,43,691.51,916.65,235,3.58,4.39,62
PROD001120,Haldiram Snacks V7,Grocery,Haldiram,1515.61,28,424.37,1091.24,64,1.21,4.22,50
PROD001121,Samsung Mobile V8,Electronics,Samsung,40063.33,16,6410.13,33653.2,346,3.91,4.49,117
PROD001122,HP Laptop V5,Electronics,HP,78630.51,36,28306.98,50323.53,944,4.22,4.39,118
PROD001123,boAt Headphones V2,Electronics,boAt,149658.64,44,65849.8,83808.84,887,1.02,4.41,128
PROD001124,Noise Watch V8,Electronics,Noise,118306.03,5,5915.3,112390.73,380,4.04,4.42,91
PROD001125,Apple iPhone V9,Electronics,Apple,56997.34,47,26788.75,30208.59,462,2.11,4.53,93
PROD001126,Levis Jeans V8,Fashion,Levis,3930.04,8,314.4,3615.64,517,3.09,4.35,85
PROD001127,Peter England Shirt V9,Fashion,Peter,13948.56,39,5439.94,8508.62,392,0.79,4.34,79
PROD001128,Nike Shoes V1,Fashion,Nike,12268.29,12,1472.19,10796.1,230,0.54,4.47,83
PROD001129,Titan Watch V5,Fashion,Titan,2705.75,45,1217.59,1488.16,543,3.89,4.34,90
PROD001130,Puma T-shirt V3,Fashion,Puma,9313.63,46,4284.27,5029.36,149,4.52,4.44,94
PROD001131,IKEA Chair V10,Home,IKEA,37208.41,5,1860.42,35347.99,285,3.06,4.42,67
PROD001132,Prestige Cooker V1,Home,Prestige,38926.56,28,10899.44,28027.12,685,2.78,4.39,61
PROD001133,Philips Mixer V9,Home,Philips,13107.14,45,5898.21,7208.93,554,3.75,4.38,58
PROD001134,Godrej Almirah V5,Home,Godrej,23945.55,38,9099.31,14846.24,536,1.51,4.45,55
PROD001135,Urban Ladder Sofa V2,Home,Urban,32227.17,50,16113.58,16113.59,89,0.3,4.29,62
PROD001136,Lakme Lipstick V9,Beauty,Lakme,218.86,23,50.34,168.52,295,4.79,4.67,18
PROD001137,Mamaearth Facewash V5,Beauty,Mamaearth,3628.99,7,254.03,3374.96,571,1.6,4.46,35
PROD001138,Nivea Cream V4,Beauty,Nivea,4576.61,48,2196.77,2379.84,537,2.75,4.59,29
PROD001139,Dove Soap V9,Beauty,Dove,4288.14,35,1500.85,2787.29,544,4.17,4.21,19
PROD001140,Plum Serum V5,Beauty,Plum,4426.44,25,1106.61,3319.83,471,3.73,4.32,34
PROD001141,Nike T-shirt V4,Sports,Nike,32216.5,39,12564.43,19652.07,368,2.99,4.42,57
PROD001142,Puma Shoes V9,Sports,Puma,26128.58,42,10974,15154.58,187,4.17,4.47,51
PROD001143,Decathlon Cycle V4,Sports,Decathlon,31834.98,34,10823.89,21011.09,959,3.39,4.42,55
PROD001144,Yoga Mat V10,Sports,Yoga,18327.38,45,8247.32,10080.06,210,2.55,4.27,48
PROD001145,Dumbbells V10,Sports,Dumbbells,13599.71,42,5711.88,7887.83,337,1.44,4.39,44
PROD001146,Fiction Novel V6,Books,Fiction,510.42,40,204.17,306.25,160,1.01,4.41,22
PROD001147,NCERT Book V1,Books,NCERT,1596.43,45,718.39,878.04,254,2.05,4.24,41
PROD001148,Comics V9,Books,Comics,1370.45,11,150.75,1219.7,575,0.37,4.41,32
PROD001149,Notebook V5,Books,Notebook,1668.97,6,100.14,1568.83,555,2.21,4.42,43
PROD001150,Stationery Set V7,Books,Stationery,1634.17,22,359.52,1274.65,86,0.21,4.44,39
PROD001151,Aashirvaad Atta V5,Grocery,Aashirvaad,2508.86,39,978.46,1530.4,72,4.01,4.38,47
PROD001152,Fortune Oil V4,Grocery,Fortune,1167.31,13,151.75,1015.56,905,0.38,4.38,39
PROD001153,Lays Chips V8,Grocery,Lays,571.48,28,160.01,411.47,186,0.48,4.47,53
PROD001154,Nescafe Coffee V6,Grocery,Nescafe,199.95,17,33.99,165.96,902,3.15,4.39,51
PROD001155,Haldiram Snacks V8,Grocery,Haldiram,1646.26,23,378.64,1267.62,161,3,4.4,68
PROD001156,Samsung Mobile V4,Electronics,Samsung,20283.45,20,4056.69,16226.76,706,1,4.34,111
PROD001157,HP Laptop V5,Electronics,HP,87805.34,14,12292.75,75512.59,276,3.77,4.56,100
PROD001158,boAt Headphones V5,Electronics,boAt,127171.69,6,7630.3,119541.39,562,0.56,4.34,113
PROD001159,Noise Watch V5,Electronics,Noise,88874.29,43,38215.94,50658.35,637,3.14,4.3,133
PROD001160,Apple iPhone V1,Electronics,Apple,57315.23,29,16621.42,40693.81,410,1.32,4.43,98
PROD001161,Levis Jeans V1,Fashion,Levis,4460.26,26,1159.67,3300.59,406,3.55,4.49,84
PROD001162,Peter England Shirt V7,Fashion,Peter,11841.68,25,2960.42,8881.26,68,4.46,4.38,82
PROD001163,Nike Shoes V8,Fashion,Nike,7664.13,15,1149.62,6514.51,652,1.99,4.43,83
PROD001164,Titan Watch V9,Fashion,Titan,4816.76,46,2215.71,2601.05,918,0.72,4.56,81
PROD001165,Puma T-shirt V6,Fashion,Puma,7189.73,50,3594.86,3594.87,568,0.7,4.31,80
PROD001166,IKEA Chair V5,Home,IKEA,40777.6,32,13048.83,27728.77,877,2.51,4.43,51
PROD001167,Prestige Cooker V6,Home,Prestige,31206.8,39,12170.65,19036.15,538,4.75,4.29,63
PROD001168,Philips Mixer V6,Home,Philips,27357.95,44,12037.5,15320.45,171,3.12,4.25,59
PROD001169,Godrej Almirah V3,Home,Godrej,29234.67,10,2923.47,26311.2,860,4.48,4.45,56
PROD001170,Urban Ladder Sofa V2,Home,Urban,39189.93,40,15675.97,23513.96,168,4.6,4.29,52
PROD001171,Lakme Lipstick V6,Beauty,Lakme,3811.27,13,495.47,3315.8,896,4.94,4.21,24
PROD001172,Mamaearth Facewash V1,Beauty,Mamaearth,3002.17,36,1080.78,1921.39,178,3.72,4.41,34
PROD001173,Nivea Cream V10,Beauty,Nivea,1645.02,16,263.2,1381.82,551,0.26,4.35,31
PROD001174,Dove Soap V9,Beauty,Dove,676.01,22,148.72,527.29,561,1.44,4.38,16
PROD001175,Plum Serum V6,Beauty,Plum,2699.23,44,1187.66,1511.57,678,3.48,4.48,25
PROD001176,Nike T-shirt V7,Sports,Nike,24640.91,31,7638.68,17002.23,155,0.28,4.44,52
PROD001177,Puma Shoes V5,Sports,Puma,13955.65,50,6977.82,6977.83,895,4.42,4.45,42
PROD001178,Decathlon Cycle V2,Sports,Decathlon,3265.23,26,848.96,2416.27,796,3.13,4.31,48
PROD001179,Yoga Mat V3,Sports,Yoga,28522.85,18,5134.11,23388.74,480,4.54,4.33,43
PROD001180,Dumbbells V2,Sports,Dumbbells,8475.3,6,508.52,7966.78,234,3.41,4.32,47
PROD001181,Fiction Novel V7,Books,Fiction,542.2,30,162.66,379.54,981,4.17,4.34,35
PROD001182,NCERT Book V4,Books,NCERT,1326.58,28,371.44,955.14,662,4.62,4.39,23
PROD001183,Comics V3,Books,Comics,1025.9,18,184.66,841.24,10,2.1,4.21,29
PROD001184,Notebook V7,Books,Notebook,261.04,20,52.21,208.83,798,4.62,4.44,36
PROD001185,Stationery Set V9,Books,Stationery,106.28,37,39.32,66.96,115,1.82,4.42,31
PROD001186,Aashirvaad Atta V9,Grocery,Aashirvaad,2151.24,29,623.86,1527.38,284,4.43,4.24,63
PROD001187,Fortune Oil V5,Grocery,Fortune,2873.07,32,919.38,1953.69,728,4.95,4.45,47
PROD001188,Lays Chips V6,Grocery,Lays,2475.1,31,767.28,1707.82,455,3.26,4.42,52
PROD001189,Nescafe Coffee V3,Grocery,Nescafe,1434.16,7,100.39,1333.77,576,3.39,4.33,60
PROD001190,Haldiram Snacks V5,Grocery,Haldiram,202.58,40,81.03,121.55,996,3.08,4.29,48
PROD001191,Samsung Mobile V1,Electronics,Samsung,130109.37,49,63753.59,66355.78,203,3.51,4.49,105
PROD001192,HP Laptop V5,Electronics,HP,63453.99,17,10787.18,52666.81,461,3.02,4.44,93
PROD001193,boAt Headphones V8,Electronics,boAt,134162.52,28,37565.51,96597.01,607,4.85,4.44,107
PROD001194,Noise Watch V10,Electronics,Noise,73262.07,26,19048.14,54213.93,173,3.45,4.35,103
PROD001195,Apple iPhone V10,Electronics,Apple,29499.33,33,9734.78,19764.55,697,0.34,4.34,93
PROD001196,Levis Jeans V7,Fashion,Levis,9865.27,38,3748.8,6116.47,369,1.84,4.45,94
PROD001197,Peter England Shirt V10,Fashion,Peter,5570.59,15,835.59,4735,987,4.36,4.42,88
PROD001198,Nike Shoes V6,Fashion,Nike,1469.45,9,132.25,1337.2,605,0.35,4.37,76
PROD001199,Titan Watch V7,Fashion,Titan,14720.94,7,1030.47,13690.47,783,1.93,4.34,83
PROD001200,Puma T-shirt V8,Fashion,Puma,7938.05,6,476.28,7461.77,282,4.02,4.36,98
PROD001201,IKEA Chair V3,Home,IKEA,2211.32,43,950.87,1260.45,591,1.51,4.38,50
PROD001202,Prestige Cooker V3,Home,Prestige,36277.53,22,7981.06,28296.47,499,4.22,4.48,65
PROD001203,Philips Mixer V4,Home,Philips,12416.07,31,3848.98,8567.09,871,4.14,4.52,60
PROD001204,Godrej Almirah V10,Home,Godrej,42321.35,10,4232.14,38089.21,454,4.26,4.34,53
PROD001205,Urban Ladder Sofa V1,Home,Urban,25199.06,17,4283.84,20915.22,904,0.61,4.38,52
PROD001206,Lakme Lipstick V10,Beauty,Lakme,4579.37,6,274.76,4304.61,919,3.86,4.32,28
PROD001207,Mamaearth Facewash V1,Beauty,Mamaearth,800.91,25,200.23,600.68,584,4.15,4.54,37
PROD001208,Nivea Cream V7,Beauty,Nivea,4781.95,28,1338.95,3443,497,3.06,4.61,28
PROD001209,Dove Soap V3,Beauty,Dove,693.43,16,110.95,582.48,734,3.55,4.36,33
PROD001210,Plum Serum V4,Beauty,Plum,4481.86,27,1210.1,3271.76,214,2.04,4.52,31
PROD001211,Nike T-shirt V8,Sports,Nike,31366,30,9409.8,21956.2,902,3.51,4.36,47
PROD001212,Puma Shoes V4,Sports,Puma,27258.43,27,7359.78,19898.65,33,2.62,4.35,52
PROD001213,Decathlon Cycle V9,Sports,Decathlon,27961.85,34,9507.03,18454.82,635,2.08,4.24,45
PROD001214,Yoga Mat V10,Sports,Yoga,14769.41,31,4578.52,10190.89,48,1.94,4.55,47
PROD001215,Dumbbells V1,Sports,Dumbbells,28254.78,11,3108.03,25146.75,623,3.35,4.37,41
PROD001216,Fiction Novel V2,Books,Fiction,229.18,45,103.13,126.05,203,4.77,4.08,37
PROD001217,NCERT Book V6,Books,NCERT,1845.57,33,609.04,1236.53,823,2.39,4.42,31
PROD001218,Comics V5,Books,Comics,1946.19,38,739.55,1206.64,669,2.29,4.39,36
PROD001219,Notebook V5,Books,Notebook,667.67,10,66.77,600.9,950,0.21,4.3,37
PROD001220,Stationery Set V8,Books,Stationery,666.66,15,100,566.66,450,0.7,4.47,30
PROD001221,Aashirvaad Atta V10,Grocery,Aashirvaad,1284.6,39,500.99,783.61,936,2.62,4.42,43
PROD001222,Fortune Oil V6,Grocery,Fortune,627.98,24,150.72,477.26,222,3.73,4.39,49
PROD001223,Lays Chips V6,Grocery,Lays,668.43,38,254,414.43,302,4.52,4.36,64
PROD001224,Nescafe Coffee V6,Grocery,Nescafe,1926,36,693.36,1232.64,136,1.99,4.45,55
PROD001225,Haldiram Snacks V10,Grocery,Haldiram,1872.89,11,206.02,1666.87,800,3.37,4.26,61
PROD001226,Samsung Mobile V3,Electronics,Samsung,34468,21,7238.28,27229.72,472,0.24,4.36,110
PROD001227,HP Laptop V9,Electronics,HP,7101.27,16,1136.2,5965.07,526,1.33,4.31,99
PROD001228,boAt Headphones V6,Electronics,boAt,24095.4,33,7951.48,16143.92,60,3.88,4.41,109
PROD001229,Noise Watch V10,Electronics,Noise,39336.2,42,16521.2,22815,857,4.09,4.36,113
PROD001230,Apple iPhone V9,Electronics,Apple,50270.08,49,24632.34,25637.74,997,3.1,4.39,87
PROD001231,Levis Jeans V10,Fashion,Levis,2986.36,17,507.68,2478.68,480,2.57,4.35,71
PROD001232,Peter England Shirt V6,Fashion,Peter,9188.26,29,2664.6,6523.66,186,0.29,4.39,85
PROD001233,Nike Shoes V6,Fashion,Nike,14969.75,21,3143.65,11826.1,483,1.22,4.38,90
PROD001234,Titan Watch V3,Fashion,Titan,4483.59,38,1703.76,2779.83,575,0.69,4.35,71
PROD001235,Puma T-shirt V2,Fashion,Puma,1216.24,43,522.98,693.26,756,0.45,4.45,77
PROD001236,IKEA Chair V3,Home,IKEA,23642.68,50,11821.34,11821.34,858,1.1,4.32,41
PROD001237,Prestige Cooker V8,Home,Prestige,11726.01,23,2696.98,9029.03,818,0.86,4.4,62
PROD001238,Philips Mixer V7,Home,Philips,31552.11,34,10727.72,20824.39,31,0.57,4.33,57
PROD001239,Godrej Almirah V3,Home,Godrej,33108.73,20,6621.75,26486.98,720,2.44,4.42,62
PROD001240,Urban Ladder Sofa V6,Home,Urban,46900.16,46,21574.07,25326.09,557,1.05,4.29,51
PROD001241,Lakme Lipstick V10,Beauty,Lakme,1849.22,27,499.29,1349.93,16,0.63,4.14,29
PROD001242,Mamaearth Facewash V9,Beauty,Mamaearth,2798.69,14,391.82,2406.87,652,1.29,4.44,18
PROD001243,Nivea Cream V6,Beauty,Nivea,4899.6,42,2057.83,2841.77,911,3.51,4.48,31
PROD001244,Dove Soap V2,Beauty,Dove,4399.7,32,1407.9,2991.8,457,2.8,4.38,21
PROD001245,Plum Serum V1,Beauty,Plum,4193.73,45,1887.18,2306.55,151,4.62,4.6,30
PROD001246,Nike T-shirt V9,Sports,Nike,31496.99,14,4409.58,27087.41,712,2.35,4.49,43
PROD001247,Puma Shoes V4,Sports,Puma,4989,17,848.13,4140.87,639,2.79,4.53,51
PROD001248,Decathlon Cycle V2,Sports,Decathlon,19077.42,11,2098.52,16978.9,850,1.39,4.3,53
PROD001249,Yoga Mat V6,Sports,Yoga,28366.88,15,4255.03,24111.85,20,2.55,4.33,54
PROD001250,Dumbbells V2,Sports,Dumbbells,15485.79,25,3871.45,11614.34,637,2.29,4.21,48
PROD001251,Fiction Novel V3,Books,Fiction,1368.61,43,588.5,780.11,377,3.2,4.28,36
PROD001252,NCERT Book V1,Books,NCERT,754.12,42,316.73,437.39,857,4.75,4.46,35
PROD001253,Comics V1,Books,Comics,505.94,38,192.26,313.68,362,2.67,4.54,35
PROD001254,Notebook V1,Books,Notebook,1344.43,41,551.22,793.21,913,3.89,4.47,30
PROD001255,Stationery Set V9,Books,Stationery,987.75,49,484,503.75,106,3.22,4.41,27
PROD001256,Aashirvaad Atta V7,Grocery,Aashirvaad,2076.89,47,976.14,1100.75,675,3.07,4.42,59
PROD001257,Fortune Oil V1,Grocery,Fortune,183.46,42,77.05,106.41,334,0.45,4.32,69
PROD001258,Lays Chips V2,Grocery,Lays,2558.9,29,742.08,1816.82,511,1.76,4.53,60
PROD001259,Nescafe Coffee V9,Grocery,Nescafe,2075.39,32,664.12,1411.27,101,1.26,4.35,62
PROD001260,Haldiram Snacks V10,Grocery,Haldiram,1915.21,20,383.04,1532.17,898,3.24,4.52,46
PROD001261,Samsung Mobile V6,Electronics,Samsung,73936.07,42,31053.15,42882.92,745,2.31,4.39,112
PROD001262,HP Laptop V4,Electronics,HP,79740.74,25,19935.19,59805.55,238,4.67,4.25,106
PROD001263,boAt Headphones V4,Electronics,boAt,102920.03,17,17496.41,85423.62,827,0.77,4.36,111
PROD001264,Noise Watch V1,Electronics,Noise,137812.67,26,35831.29,101981.38,737,3.64,4.44,112
PROD001265,Apple iPhone V8,Electronics,Apple,19489.66,27,5262.21,14227.45,219,1.35,4.37,109
PROD001266,Levis Jeans V10,Fashion,Levis,3570.71,32,1142.63,2428.08,917,2.46,4.42,85
PROD001267,Peter England Shirt V4,Fashion,Peter,9370.37,30,2811.11,6559.26,209,2.22,4.45,95
PROD001268,Nike Shoes V8,Fashion,Nike,8640.79,21,1814.57,6826.22,241,2.49,4.43,84
PROD001269,Titan Watch V10,Fashion,Titan,12358.47,13,1606.6,10751.87,328,4.64,4.37,83
PROD001270,Puma T-shirt V3,Fashion,Puma,2297.42,35,804.1,1493.32,633,2.6,4.49,88
PROD001271,IKEA Chair V2,Home,IKEA,26024.97,9,2342.25,23682.72,656,4.71,4.42,60
PROD001272,Prestige Cooker V4,Home,Prestige,46531.93,50,23265.97,23265.96,954,2.8,4.45,67
PROD001273,Philips Mixer V9,Home,Philips,8839.72,22,1944.74,6894.98,915,2,4.23,62
PROD001274,Godrej Almirah V8,Home,Godrej,23096.87,11,2540.66,20556.21,780,0.78,4.45,60
PROD001275,Urban Ladder Sofa V4,Home,Urban,25996.08,15,3899.41,22096.67,629,2.61,4.33,49
PROD001276,Lakme Lipstick V1,Beauty,Lakme,2547.39,42,1069.9,1477.49,506,2.86,4.48,25
PROD001277,Mamaearth Facewash V7,Beauty,Mamaearth,1933.04,15,289.96,1643.08,704,4.73,4.58,31
PROD001278,Nivea Cream V4,Beauty,Nivea,2428.32,39,947.04,1481.28,151,2.65,4.39,36
PROD001279,Dove Soap V1,Beauty,Dove,4785.69,23,1100.71,3684.98,703,0.77,4.34,35
PROD001280,Plum Serum V8,Beauty,Plum,1049.43,29,304.33,745.1,823,2.92,4.48,33
PROD001281,Nike T-shirt V2,Sports,Nike,31830.31,45,14323.64,17506.67,873,3.52,4.41,46
PROD001282,Puma Shoes V7,Sports,Puma,25882.22,34,8799.95,17082.27,492,3.54,4.42,50
PROD001283,Decathlon Cycle V10,Sports,Decathlon,31781.18,11,3495.93,28285.25,875,2.87,4.37,54
PROD001284,Yoga Mat V3,Sports,Yoga,11242.15,18,2023.59,9218.56,833,3.21,4.49,47
PROD001285,Dumbbells V2,Sports,Dumbbells,23377.83,16,3740.45,19637.38,320,2.87,4.61,62
PROD001286,Fiction Novel V3,Books,Fiction,1350.2,42,567.08,783.12,904,1.97,4.4,30
PROD001287,NCERT Book V3,Books,NCERT,1264.49,23,290.83,973.66,939,1.09,4.23,31
PROD001288,Comics V7,Books,Comics,1684.69,22,370.63,1314.06,739,4.09,4.26,35
PROD001289,Notebook V9,Books,Notebook,1982.5,29,574.92,1407.58,872,3.8,4.22,32
PROD001290,Stationery Set V9,Books,Stationery,297.62,12,35.71,261.91,126,2.36,4.33,33
PROD001291,Aashirvaad Atta V3,Grocery,Aashirvaad,1844.09,9,165.97,1678.12,589,3.58,4.58,45
PROD001292,Fortune Oil V1,Grocery,Fortune,1767.73,12,212.13,1555.6,352,1.54,4.45,56
PROD001293,Lays Chips V2,Grocery,Lays,1437.25,40,574.9,862.35,179,3.82,4.34,53
PROD001294,Nescafe Coffee V10,Grocery,Nescafe,425.93,46,195.93,230,980,0.75,4.37,60
PROD001295,Haldiram Snacks V1,Grocery,Haldiram,2545.3,28,712.68,1832.62,218,1.77,4.38,65
PROD001296,Samsung Mobile V6,Electronics,Samsung,91580.98,31,28390.1,63190.88,661,1.53,4.3,94
PROD001297,HP Laptop V4,Electronics,HP,75702.02,14,10598.28,65103.74,510,1.09,4.41,116
PROD001298,boAt Headphones V8,Electronics,boAt,124138.55,11,13655.24,110483.31,979,3.74,4.36,116
PROD001299,Noise Watch V9,Electronics,Noise,57540.08,16,9206.41,48333.67,94,4.46,4.41,112
PROD001300,Apple iPhone V4,Electronics,Apple,17679.31,9,1591.14,16088.17,566,3.12,4.36,117
PROD001301,Levis Jeans V4,Fashion,Levis,4131.92,10,413.19,3718.73,149,1.71,4.46,79
